macros,positive frequency,length
('move_r0_p0'  'load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),2,5
('load_r0_b0_p1'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),2,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'),1,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p0'  'move_r0_p4'),1,5
('load_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p4'),1,5
('move_r0_p4'  'make_treatment_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,5
('make_treatment_r0_b0_p0'  'move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),1,5
('make_treatment_r0_b0_p4'  'move_r0_p1'),1,2
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'),1,3
('make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'),1,3
('load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'),1,4
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'),1,4
('make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'),1,5
('load_r0_b0_p4'  'load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'),1,5
('load_r0_b0_p4'  'make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,5
('make_treatment_r0_b0_p4'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,5
('load_r1_b0_p1'  'move_r1_p4'),3,2
('move_r1_p4'  'make_treatment_r1_b0_p1'),1,2
('make_treatment_r1_b0_p1'  'move_r1_p4'),1,2
('load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'),3,3
('load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'),1,3
('move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'),1,3
('make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'),1,3
('make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'),3,4
('load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'),1,4
('load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'),1,4
('move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'),1,4
('make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'  'make_treatment_r1_b0_p4'),1,4
('make_treatment_r1_b0_p1'  'make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'),3,5
('make_treatment_r1_b0_p1'  'load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'),1,5
('load_r1_b0_p1'  'load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'),1,5
('load_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'),1,5
('move_r1_p4'  'make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'  'make_treatment_r1_b0_p4'),1,5
('make_treatment_r1_b0_p1'  'move_r1_p4'  'make_treatment_r1_b0_p4'  'make_treatment_r1_b0_p4'  'load_r1_b0_p4'),1,5
('load_r0_b0_p4'  'move_r0_p1'),5,2
('move_r0_p1'  'load_r0_b0_p4'),2,2
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'),2,3
('load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'),2,3
('move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'),2,3
('load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,3
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'),3,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'),3,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),3,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'),1,4
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'),2,4
('load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'),2,4
('move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,4
('load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'),2,4
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'),3,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),3,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),1,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'),1,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'),1,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'),2,5
('load_r0_b0_p4'  'move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,5
('move_r0_p1'  'load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'),2,5
('load_r0_b0_p4'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'),2,5
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),3,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'),1,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p0'  'load_r0_b0_p1'),1,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'),16,2
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'),16,2
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,3
('load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'),5,3
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'),6,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'),6,3
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),6,3
('move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,4
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),2,4
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'),5,4
('load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),5,4
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'),5,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'),6,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),6,4
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),5,4
('load_r0_b0_p0'  'move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'),2,5
('move_r0_p1'  'load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p0'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'),2,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p5'),2,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'),5,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),5,5
('load_r0_b0_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'),5,5
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'),5,5
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),6,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),5,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),4,5
('move_r0_p0'  'make_treatment_r0_b0_p2'),1,2
('make_treatment_r0_b0_p2'  'move_r0_p0'),3,2
('move_r0_p3'  'load_r0_b0_p0'),1,2
('make_treatment_r0_b0_p0'  'move_r0_p3'),3,2
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,3
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,3
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),1,3
('load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'),1,3
('move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,3
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),2,3
('make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'),2,3
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,4
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,4
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),1,4
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'),1,4
('load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,4
('move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),1,4
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,4
('make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),2,4
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'),1,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'),1,5
('load_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('make_treatment_r0_b0_p2'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'),1,5
('move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'),1,5
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'),1,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p0'  'move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'),1,5
('move_r0_p3'  'load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,5
('load_r0_b0_p0'  'make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,5
('make_treatment_r0_b0_p0'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),2,5
('move_r0_p2'  'make_treatment_r0_b0_p0'),1,2
('make_treatment_r0_b0_p0'  'move_r0_p2'),1,2
('load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'),1,3
('move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'),1,3
('make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'),1,3
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'),1,4
('load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'),1,4
('move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'),1,4
('make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'),3,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'),1,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'),1,5
('load_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'),1,5
('move_r0_p2'  'make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,5
('make_treatment_r0_b0_p0'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,5
('load_r0_b0_p3'  'move_r0_p2'),5,2
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),15,2
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),15,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'),2,3
('load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'),2,3
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),3,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),3,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),3,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'),2,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'),2,4
('load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),2,4
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),2,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),3,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),3,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),3,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'),1,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'),2,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'),2,5
('load_r0_b0_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),2,5
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),2,5
('move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),3,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),3,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),3,5
('load_r0_b0_p2'  'move_r0_p3'),13,2
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'),11,3
('load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'),11,3
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),12,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),12,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),12,3
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'),11,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'),11,4
('load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),11,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),11,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),12,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),12,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),12,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'),1,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'),11,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),11,5
('load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),11,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),11,5
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),12,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),12,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'),6,5
('move_r0_p2'  'load_r0_b0_p4'),3,2
('move_r0_p2'  'make_treatment_r0_b0_p4'),1,2
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'),3,3
('load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'),3,3
('move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'),3,3
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'),1,3
('move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'),1,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,3
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,3
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),2,3
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'),3,4
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'),3,4
('load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'),3,4
('move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'),1,4
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'),1,4
('move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,4
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,4
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),2,4
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,4
('move_r0_p4'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'),3,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'),3,5
('make_treatment_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'),3,5
('load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'),1,5
('move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'),1,5
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,5
('move_r0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),1,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'),2,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'),2,5
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'),2,5
('make_treatment_r0_b0_p2'  'move_r0_p0'  'move_r0_p0'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'),2,5
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'),2,3
('move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'),2,4
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'),2,4
('load_r0_b0_p4'  'move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'),2,5
('move_r0_p2'  'load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'),2,5
('load_r0_b0_p4'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'),2,5
('make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p0'),2,5
('load_r0_b0_p0'  'move_r0_p5'),8,2
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),8,3
('load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'),8,3
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),8,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),8,3
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),8,3
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),8,4
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'),8,4
('load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),8,4
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),8,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'),8,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),8,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),8,4
('make_treatment_r0_b0_p0'  'make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'),8,5
('make_treatment_r0_b0_p0'  'load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'),8,5
('load_r0_b0_p0'  'load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),8,5
('load_r0_b0_p0'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p0'),8,5
